partition_name,attribute,value
documents_partition,text,authors' contributions and have not been copied or plagiarized in whole or in part from other works. RMRJ adheres to
documents_partition,text,COPE's first two requirements in defining authorship: a. making a substantial contribution to the work and b. being accountable for
documents_partition,text,the work and its published form. Substantial contribution includes revising the manuscript to include important intellectual content. Corresponding authors are
documents_partition,text,"to use their institutional email in the submission process. All contributing authors are to be declared upon submission. Their names,"
documents_partition,text,"ORCID number, and affiliation are to be written on the cover page and submitted separately in the journal's portal as"
documents_partition,text,a separate file. Only authors whose names are found on the cover page upon submission are acknowledged as authors. Individuals
documents_partition,text,who do not meet the criteria for authorship may be mentioned in the Acknowledgements section of their publication.
documents_partition,text,"We reserve the right to review all contributions using proper plagiarism detection software, such as Turnitin. The journal permits a"
documents_partition,text,similarity rating of no more than 10%. Submissions that have more than the permitted rating will be rejected or given
documents_partition,text,the option to resubmit. We will adhere to the procedures indicated in the Retractions section of these guidelines if plagiarism
documents_partition,text,"is found after publication. Any allegations of plagiarism should be reported to us by our readers, reviewers, and editors."
documents_partition,text,"RMRJ does not endorse significant publication overlap. When overlap is necessary, it is only permitted if the manuscript may advance"
documents_partition,text,"the field of study, has the explicit endorsement of the original publication, and cites the original source. (Cambridge University Press,"
documents_partition,text,"Version 4.0, September 20, 2021)."
documents_partition,text,The authors declare that they have revealed all actual and potential conflicts of interest and any partial advantages related to
documents_partition,text,"their work. Additionally, RMRJ demands that writers include a statement about their funding. Additionally, editors and reviewers are expected to"
documents_partition,text,disclose any potential conflicting interests that can compromise the impartiality or integrity of a publication.
documents_partition,text,"RMRJ offers open access to its contents on the principle that it supports a greater global knowledge exchange. Hence, it"
documents_partition,text,"does not charge its readers any subscription fee to access the full text of all its articles. Permission to read,"
documents_partition,text,"download, and print from the publisher or author is unnecessary. Also, the journal accepts articles for publication at no cost"
documents_partition,text,on the author's part. RMRJ is licensed under a Creative Commons Attribution-Noncommercial 4.0 International (CC BY-NC 4.0). Authors grant the
documents_partition,text,"publisher an exclusive publication right but retain copyright in their article. In this case, the author/s have the right to"
documents_partition,text,(a) share their article in the same ways permitted to third parties under the relevant user license so long as
documents_partition,text,it contains the publisher's logo and a link to the version of record on Recoletos Multidisciplinary Research Journal; (b) retain
documents_partition,text,"patent, trademark and other intellectual property rights (including research data); and (c) proper attribution and credit for the published work"
documents_partition,text,(https://www.elsevier.com/about/policies/copyright#Author-rights).
documents_partition,text,All appeals and complaints are to be in writing and addressed to the Editor in Chief of the RMRJ. These
documents_partition,text,concerns are to be addressed by the members of the RMRJ Editorial Board. Emails are to be sent to: recoletos_journal@usjr.edu.ph.
people_partition,text,"VP FOR ACADEMICS Rev. Fr. Leo G. Alaras, OAR is a Batangueño who was ordained as a priest in 2010."
people_partition,text,He was first assigned as the Campus Ministry Office (CMO) Director in Colegio de San Nicholas de Tolentino-Recoletos (CSNTR) in
people_partition,text,"Talisay City, Negros Occidental. He was later appointed as the treasurer and Property Administrator of the same school from 2011-2015."
people_partition,text,"In the same year, Fr. Alaras was transferred to Poblacion Valencia, Negros Oriental where he served as the School Director"
people_partition,text,and High School Principal at the San Pedro Academy from 2015-2018. He was also the School Director at San Pedro
people_partition,text,"Academy-Recoletos in Valencia, Negros Oriental. He is a graduate of Bachelor of Arts in Classical Philosophy major in Languages at"
people_partition,text,Casiciaco Recoletos Seminary in Baguio City. He also finished a bachelor’s degree in Theology at the University of Santo Thomas
people_partition,text,"(UST) and Master of Arts in Theology in Recoletos School of Theology in Manila. On a lighter note, Fr. Alaras"
people_partition,text,"is also a composer. He started in 2001. So, he enrolled himself in the Conservatory of Music in UST, major"
people_partition,text,"in composition. Among his known compositions are Magnificat, Panginoon Tanggapin Mo, and his own version of Our Father. He is"
